dataID,dataSet,original_ID,country,state,locality,year,lat,lon
ebird0692,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS687427266,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2018,-17.3645242,-56.7751122
ebird0693,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS569107746,Brazil,Pará,"(-4,3983,-50,7677)",2018,-4.398304,-50.767709
ebird0694,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS681978399,Brazil,Mato Grosso do Sul,Estrada-Parque Pantanal Sul,2018,-19.5556653,-57.0386124
ebird0695,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS663101957,Brazil,Mato Grosso do Sul,Estancia Caimen,2018,-20.0674139,-56.1659927
ebird0696,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS628209475,Brazil,Pará,"fazendas near Pousada Rio Azul, Novo Progresso",2018,-9.2583257,-56.0082579
ebird0697,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS643971700,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2018,-16.3786111,-56.6208333
ebird0698,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS641667001,Brazil,Mato Grosso,Pantanal--Trecho Sul da Transpantaneira (km 120 até Porto Jofre),2018,-17.1174301,-56.9291611
ebird0699,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS919360475,Brazil,Mato Grosso do Sul,Nhecolandia,2018,-19.0670289,-56.7050627
ebird0700,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS636804886,Brazil,Mato Grosso,Rio Claro boat trip,2018,-16.6196209,-56.7346988
ebird0701,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS649419058,Brazil,Mato Grosso,Pantanal -- Pousada Canto do Arancuã (correct location),2018,-16.578415,-56.720427
ebird0702,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS639426166,Brazil,Mato Grosso,Pantanal -- Araras Eco-Lodge,2018,-16.5122399,-56.7117691
ebird0703,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS624778813,Brazil,Mato Grosso do Sul,"Mato Grosso do Sul, BR (-19,957, -56,235)",2018,-19.9565863,-56.2347628
ebird0704,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS645404491,Brazil,Mato Grosso do Sul,Pantanal--Hotel Barra Mansa,2018,-19.5885092,-56.0881716
ebird0705,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS903389456,Brazil,Mato Grosso,"Ruta Transpantaneira, Mato Grosso , Brasil",2018,-16.1250146,-56.6117942
ebird0706,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS795173007,Brazil,Mato Grosso do Sul,Miranda--Fazenda San Francisco,2018,-20.0857721,-56.6153791
ebird0707,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS905029608,Brazil,Mato Grosso,"Jaguar camp, Porto Jofre, Mato Grosso, BR (-17.355, -56.769)",2018,-17.3545672,-56.7685072
ebird0708,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS820944016,Brazil,Mato Grosso do Sul,Pousada Aguape,2018,-20.0956205,-55.9648456
ebird0709,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS636523735,Brazil,Mato Grosso do Sul,Caiman Lodge-Baía Circuit,2018,-19.964725,-56.315957
ebird0710,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS914497148,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2018,-16.5030776,-56.7453337
ebird0711,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS641430438,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2018,-16.5030776,-56.7453337
ebird0712,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS625755205,Brazil,Mato Grosso,Estância Ecológica SESC Pantanal,2018,-16.5131245,-56.3778019
ebird0713,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS570195253,Brazil,Pará,"Pará, BR (-4,042, -51,043)",2018,-4.042482,-51.0434524
ebird0714,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS811456723,Brazil,Mato Grosso,"Southwild Pantanal(-16.758, -56.876)",2019,-16.7577557,-56.876335
ebird0715,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS798253510,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2019,-16.5030776,-56.7453337
ebird0716,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS790914439,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2019,-16.5030776,-56.7453337
ebird0717,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS862519458,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2019,-17.3645242,-56.7751122
ebird0718,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS780641978,Brazil,Mato Grosso,Pantanal -- Araras Eco-Lodge,2019,-16.5122399,-56.7117691
ebird0719,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS747375325,Brazil,Pará,"Arenito PA-275, Pará, BR (-6,087, -50,231)",2019,-6.086751,-50.2312336
ebird0720,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS781826869,Brazil,Mato Grosso do Sul,"Camino Facenda Tennessee, Mato Grosso do Sul, BR (-20.098, -55.983)",2019,-20.0977532,-55.9828347
ebird0721,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS836720407,Brazil,Mato Grosso,"Unnamed Road, Mato Grosso, BR (-16.391, -56.627)",2019,-16.391324,-56.6269159
ebird0722,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS782839004,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2019,-16.3786111,-56.6208333
ebird0723,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS806918860,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2019,-16.5030776,-56.7453337
ebird0724,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS773960345,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2019,-16.5030776,-56.7453337
ebird0725,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS792855363,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2019,-17.3645242,-56.7751122
ebird0726,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS907369159,Brazil,Mato Grosso,SouthWild Pantanal Lodge - Pixiam River,2019,-16.7882911,-56.8498024
ebird0727,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS776561620,Brazil,Tocantins,Margem Da Rodovia(TO-050) -- Santa Rosa Do Tocantins -- TO.,2019,-11.4429258,-48.1183325
ebird0728,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS784183258,Brazil,Mato Grosso do Sul,Passo do Lontra--Pantanal Jungle Lodge,2019,-19.576429,-57.030685
ebird0729,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS778102044,Brazil,Pará,Carajás--Trilha Grota Funda,2019,-5.965729,-50.363486
ebird0730,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS782077061,Brazil,Pará,Rio Azul Jungle Lodge,2019,-9.2466507,-55.9879589
ebird0731,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS795745880,Brazil,Mato Grosso,Poconé--Fazenda Santa Tereza (SouthWild Pantanal),2019,-16.7581146,-56.8772335
ebird0732,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS790385747,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2019,-16.5030776,-56.7453337
ebird0733,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS780856779,Brazil,Mato Grosso,Pantanal -- Araras Eco-Lodge,2019,-16.5122399,-56.7117691
ebird0734,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS794947096,Brazil,Mato Grosso,"(-17,3315,-56,5959) piquiri lodge fishing camp",2019,-17.331508,-56.595886
ebird0735,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS808606922,Brazil,Mato Grosso,Hotel Pantanal Mato Grosso--sede,2019,-16.7479566,-56.8570536
ebird0736,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS827387873,Brazil,Pará,"(-6,9575,-49,2925)",2019,-6.957509,-49.292458
ebird0737,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS781602163,Brazil,Mato Grosso do Sul,Rio Negrinho,2019,-17.4582005,-56.8232417
ebird0738,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS808433685,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2019,-16.3786111,-56.6208333
ebird0739,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS834858637,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2019,-16.3786111,-56.6208333
ebird0740,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS767041081,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2019,-16.5030776,-56.7453337
ebird0741,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS803922553,Brazil,Mato Grosso do Sul,"Base de Pesquisas do Pantanal, Mato Grosso do Sul, BR (-19,577, -57,019)",2019,-19.5769412,-57.0191406
ebird0742,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS777470964,Brazil,Pará,Carajás--Trilha Grota Funda,2019,-5.965729,-50.363486
ebird0743,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS791846045,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2019,-17.3645242,-56.7751122
ebird0744,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS801764834,Brazil,Mato Grosso,Pousada Piquiri,2019,-17.3310637,-56.5949482
ebird0745,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS811920425,Brazil,Pará,"Pará, BR (-6,388, -50,33)",2019,-6.3876505,-50.330011
ebird0746,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS792641191,Brazil,Mato Grosso do Sul,"Jaguar Lake - (-17.414, -56.552)",2019,-17.4136423,-56.551627
ebird0747,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS795382053,Brazil,Mato Grosso,"Estrada Transpantaneira, Mato Grosso, BR (-16,341, -56,644)",2019,-16.3412433,-56.644485
ebird0748,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS695342541,Brazil,Pará,Fazenda Porangaí - Xinguara - PA,2019,-6.60495,-49.360442
ebird0749,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS784176802,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2019,-17.3645242,-56.7751122
ebird0750,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS784484332,Brazil,Mato Grosso,Pantanal--Rio Pixaim vicinity,2019,-16.7480953,-56.857471
ebird0751,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS812338784,Brazil,Mato Grosso do Sul,Baía das Pedras,2019,-19.25696,-55.786518
ebird0752,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS781484021,Brazil,Mato Grosso do Sul,Pousada Aguape,2019,-20.0956205,-55.9648456
ebird0753,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS831819400,Brazil,Mato Grosso do Sul,Refugio Ecologico Caiman,2019,-19.9526426,-56.3044081
ebird0754,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS791227668,Brazil,Mato Grosso,Reserva Ecologica Jaguar,2019,-17.1027162,-56.9430464
ebird0755,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS776401994,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2019,-16.3786111,-56.6208333
ebird0756,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS769108807,Brazil,Mato Grosso,"PANTANAL JAGUAR CAMP - Unnamed Road, Mato Grosso, BR (-17.355, -56.769)",2019,-17.3546834,-56.7685083
ebird0757,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS819454599,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2019,-16.3786111,-56.6208333
ebird0758,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS795812957,Brazil,Mato Grosso do Sul,Santana,2019,-17.3235999,-56.5503897
ebird0759,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS772520517,Brazil,Mato Grosso,Pantanal--Aymara Lodge,2019,-16.5044313,-56.6752026
ebird0760,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS808848325,Brazil,Mato Grosso,Pantanal--Rio Pixaim vicinity,2019,-16.7480953,-56.857471
ebird0761,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS778948219,Brazil,Pará,Carajás--Estrada Mina de Granito,2019,-6.105118,-50.218677
ebird0762,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS812793124,Brazil,Pará,São Félix do Xingu--área geral,2019,-6.6478232,-51.9957935
ebird0763,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS808305670,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2019,-16.3786111,-56.6208333
ebird0764,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS780183492,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2019,-17.3645242,-56.7751122
ebird0765,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS789224028,Brazil,Mato Grosso do Sul,Fazenda  San Francisco,2019,-20.0850536,-56.6141868
ebird0766,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS795813153,Brazil,Mato Grosso,Pousada Piquiri,2019,-17.3310637,-56.5949482
ebird0767,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS771379303,Brazil,Mato Grosso,Pantanal--Aymara Lodge,2019,-16.5044313,-56.6752026
ebird0768,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS756089273,Brazil,Goiás,"(-13,3452,-46,1492)",2019,-13.345169,-46.149232
ebird0769,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS715360476,Brazil,Goiás,Alto Paraíso,2019,-14.1767548,-47.818823
ebird0770,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS782864550,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2019,-16.3786111,-56.6208333
ebird0771,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS806139693,Brazil,Mato Grosso,"Mato Grosso, BR (-17.103, -56.944)",2019,-17.1027118,-56.9436404
ebird0772,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS812461528,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2019,-16.5030776,-56.7453337
ebird0773,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS811144323,Brazil,Mato Grosso,Pantanal--Aymara Lodge,2019,-16.5044313,-56.6752026
ebird0774,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS791993831,Brazil,Mato Grosso,Pantanal--Aymara Lodge,2019,-16.5044313,-56.6752026
ebird0775,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS818261229,Brazil,Mato Grosso,Pantanal--Aymara Lodge,2019,-16.5044313,-56.6752026
ebird0776,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS847057020,Brazil,Mato Grosso do Sul,Pousada Aguape,2019,-20.0956205,-55.9648456
ebird0777,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS812456007,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2019,-16.5030776,-56.7453337
ebird0778,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS790386482,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2019,-16.5030776,-56.7453337
ebird0779,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS832993996,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2019,-17.3645242,-56.7751122
ebird0780,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS812584888,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2019,-16.3786111,-56.6208333
ebird0781,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS809304349,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2019,-16.5030776,-56.7453337
ebird0782,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS804511485,Brazil,Mato Grosso do Sul,"Base de Pesquisas do Pantanal, Mato Grosso do Sul, BR (-19,577, -57,019)",2019,-19.5769412,-57.0191406
ebird0783,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS784571459,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2019,-17.3645242,-56.7751122
ebird0784,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS822105597,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2019,-17.3645242,-56.7751122
ebird0785,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS774895396,Brazil,Goiás,"Pedra Aparada, Mineiros, Goiás, BR (-17,14, -52,676)",2019,-17.1397083,-52.6757681
ebird0786,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS786997021,Brazil,Mato Grosso do Sul,Pousada Aguape,2019,-20.0956205,-55.9648456
ebird0787,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS748313698,Brazil,Mato Grosso do Sul,Refugio Ecologico Caiman,2019,-19.9526426,-56.3044081
ebird0788,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS807836570,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2019,-16.3786111,-56.6208333
ebird0789,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS805919262,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2019,-16.3786111,-56.6208333
ebird0790,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS806289249,Brazil,Mato Grosso,"Mato Grosso, BR (-17.103, -56.944)",2019,-17.1027118,-56.9436404
ebird0791,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS775279847,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2019,-16.5030776,-56.7453337
ebird0792,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS825538835,Brazil,Mato Grosso,Poconé—Base de Pesquisas UFMT,2019,-16.498936,-56.413087
ebird0793,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS800816117,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2019,-17.3645242,-56.7751122
ebird0794,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS796487993,Brazil,Mato Grosso,Pantanal -- Araras Eco-Lodge,2019,-16.5122399,-56.7117691
ebird0795,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS812423579,Brazil,Pará,São Félix do Xingu--área geral,2019,-6.6478232,-51.9957935
ebird0796,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS774571240,Brazil,Mato Grosso,"Mato Grosso, BR (-16.503, -56.745)",2019,-16.5030851,-56.7453975
ebird0797,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS783547346,Brazil,Mato Grosso do Sul,Refugio Ecologico Caiman -- General Area,2019,-19.95431,-56.3042772
ebird0798,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS828770302,Brazil,Mato Grosso do Sul,Redário Xaraés,2019,-19.47067,-56.9101014
ebird0799,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS805627283,Brazil,Mato Grosso,"Mato Grosso, BR (-17.103, -56.944)",2019,-17.1027118,-56.9436404
ebird0800,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS793391932,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2019,-17.3645242,-56.7751122
ebird0801,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS770396252,Brazil,Mato Grosso,Pantanal--Aymara Lodge,2019,-16.5044313,-56.6752026
ebird0802,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS812145406,Brazil,Tocantins,"Novo Acordo - Serra do Gorgulho TO-030, Tocantins, BR (-9,978, -47,653)",2019,-9.977836,-47.652818
ebird0803,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS828877417,Brazil,Mato Grosso,"Mato Grosso, BR (-10,788, -53,098)",2019,-10.787777,-53.0978311
ebird0804,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS806823091,Brazil,Tocantins,"RPPN Catedral do Jalapão - Parque Estadual do Jalapão, Tocantins, BR (-10,18, -46,906)",2019,-10.1798845,-46.9058064
ebird0805,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS789965970,Brazil,Mato Grosso,Pousada Piquiri,2019,-17.3310637,-56.5949482
ebird0806,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS783235487,Brazil,Mato Grosso do Sul,Refugio Ecologico Caiman -- General Area,2019,-19.95431,-56.3042772
ebird0807,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS739894039,Brazil,Pará,"fazendas near Pousada Rio Azul, Novo Progresso",2019,-9.2583257,-56.0082579
ebird0808,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS850923346,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2019,-16.3786111,-56.6208333
ebird0809,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS774614413,Brazil,Goiás,"Pedra Aparada, Mineiros, Goiás, BR (-17,14, -52,667)",2019,-17.1398014,-52.6667469
ebird0810,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS784282260,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2019,-17.3645242,-56.7751122
ebird0811,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS796488011,Brazil,Mato Grosso,Pantanal -- Araras Eco-Lodge,2019,-16.5122399,-56.7117691
ebird0812,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS789452132,Brazil,Goiás,"GO-463, Goiás, BR (-13.322, -46.12)",2019,-13.3223716,-46.1198226
ebird0813,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS786984297,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2019,-16.3786111,-56.6208333
ebird0814,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS782966410,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2019,-16.3786111,-56.6208333
ebird0815,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS784289037,Brazil,Mato Grosso,"Brazil; Hotel Porto Joffre North (-17.3651,-56.7741)",2019,-17.365066,-56.77411
ebird0816,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS805206084,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2019,-16.5030776,-56.7453337
ebird0817,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS767320125,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2019,-16.5030776,-56.7453337
ebird0818,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS815236931,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2019,-17.3645242,-56.7751122
ebird0819,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS817320269,Brazil,Mato Grosso,Pantanal--Aymara Lodge,2019,-16.5044313,-56.6752026
ebird0820,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS773217583,Brazil,Goiás,"Pingafogo, Mineiros, Goiás, BR (-17,181, -52,562)",2019,-17.1809437,-52.5621487
ebird0821,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS795381497,Brazil,Mato Grosso do Sul,Pousada Aguape,2019,-20.0956205,-55.9648456
ebird0822,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS812793417,Brazil,Mato Grosso do Sul,Fazenda Barranco Alto,2019,-19.5772183,-56.1508656
ebird0823,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS807024978,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2019,-16.3786111,-56.6208333
ebird0824,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS816493256,Brazil,Mato Grosso,Pantanal—Pousada Allegre,2019,-16.502402,-56.745
ebird0825,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS802222539,Brazil,Mato Grosso,"State of Mato Grosso, BR (-16.747, -56.877)",2019,-16.7469968,-56.8773118
ebird0826,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS781287915,Brazil,Pará,Carajas NP--pojuca area,2019,-5.9643474,-50.3650398
ebird0827,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS792209722,Brazil,Mato Grosso do Sul,Baía das Pedras,2019,-19.25696,-55.786518
ebird0828,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS783072296,Brazil,Mato Grosso do Sul,Refugio Ecologico Caiman -- General Area,2019,-19.95431,-56.3042772
ebird0829,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS748912063,Brazil,Mato Grosso do Sul,Refugio Ecologico Caiman,2019,-19.9526426,-56.3044081
ebird0830,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS796563060,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2019,-16.3786111,-56.6208333
ebird0831,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS944288112,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2019,-16.3786111,-56.6208333
ebird0832,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS806759840,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2019,-16.5030776,-56.7453337
ebird0833,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS815791851,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2019,-17.3645242,-56.7751122
ebird0834,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS800339495,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2019,-17.3645242,-56.7751122
ebird0835,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS807876932,Brazil,Mato Grosso,Pousada Piquiri,2019,-17.3310637,-56.5949482
ebird0836,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS745827650,Brazil,Pará,"Arenito PA-275, Pará, BR (-6,087, -50,231)",2019,-6.086751,-50.2312336
ebird0837,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS786408399,Brazil,Mato Grosso do Sul,Pousada Aguape,2019,-20.0956205,-55.9648456
ebird0838,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS833312424,Brazil,Tocantins,RPPN Catedral do Jalapão,2019,-10.1790944,-46.9078714
ebird0839,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS782772384,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2019,-16.3786111,-56.6208333
ebird0840,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS798809971,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2019,-16.3786111,-56.6208333
ebird0841,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS798545551,Brazil,Mato Grosso do Sul,Santana,2019,-17.3235999,-56.5503897
ebird0842,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS700527956,Brazil,Mato Grosso do Sul,"Unnamed Road, Mato Grosso do Sul, BR (-19,965, -56,307)",2019,-19.9653779,-56.3072041
ebird0843,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS782331951,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2019,-17.3645242,-56.7751122
ebird0844,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS861287496,Brazil,Mato Grosso,Pousada Piquiri,2019,-17.3310637,-56.5949482
ebird0845,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS832638388,Brazil,Mato Grosso,Pantanal--Aymara Lodge,2019,-16.5044313,-56.6752026
